count,rate,GROUP,date,day
97849,8592.02,Very high poverty,2021-03-17,304
108909,6565.01,Low poverty,2021-03-18,305
264843,7291.32,Medium poverty,2021-03-18,305
163060,7796.33,High poverty,2021-03-18,305
98032,8607.74,Very high poverty,2021-03-18,305
109081,6576.23,Low poverty,2021-03-19,306
265159,7300.78,Medium poverty,2021-03-19,306
163284,7807.16,High poverty,2021-03-19,306
98138,8616.85,Very high poverty,2021-03-19,306
109425,6597.81,Low poverty,2021-03-20,307
266023,7325.62,Medium poverty,2021-03-20,307
163852,7835.04,High poverty,2021-03-20,307
98455,8644.08,Very high poverty,2021-03-20,307
112361,6787.67,Low poverty,2021-03-24,311
272815,7521.73,Medium poverty,2021-03-24,311
168356,8054.38,High poverty,2021-03-24,311
100921,8858.23,Very high poverty,2021-03-24,311
112854,6820.24,Low poverty,2021-03-25,312
274097,7558.31,Medium poverty,2021-03-25,312
169218,8096.22,High poverty,2021-03-25,312
101349,8895.64,Very high poverty,2021-03-25,312
113333,6852.05,Low poverty,2021-03-26,313
275218,7590.53,Medium poverty,2021-03-26,313
169967,8132.57,High poverty,2021-03-26,313
101755,8930.97,Very high poverty,2021-03-26,313
113779,6882.19,Low poverty,2021-03-27,314
276430,7625.96,Medium poverty,2021-03-27,314
170755,8171.14,High poverty,2021-03-27,314
102189,8967.98,Very high poverty,2021-03-27,314
114340,6919.03,Low poverty,2021-03-28,315
277771,7664.71,Medium poverty,2021-03-28,315
171638,8214.2,High poverty,2021-03-28,315
102638,9006.66,Very high poverty,2021-03-28,315
115017,6962.79,Low poverty,2021-03-29,316
279490,7713.58,Medium poverty,2021-03-29,316
172789,8269.85,High poverty,2021-03-29,316
103386,9072.23,Very high poverty,2021-03-29,316
115285,6980.27,Low poverty,2021-03-30,317
280093,7730.53,Medium poverty,2021-03-30,317
173188,8289.29,High poverty,2021-03-30,317
103569,9088.01,Very high poverty,2021-03-30,317
115769,7011.65,Low poverty,2021-03-31,318
281145,7760.9,Medium poverty,2021-03-31,318
173933,8325.45,High poverty,2021-03-31,318
103930,9119.15,Very high poverty,2021-03-31,318
116322,7047.3,Low poverty,2021-04-01,319
282395,7796.31,Medium poverty,2021-04-01,319
174805,8367.88,High poverty,2021-04-01,319
104438,9163.36,Very high poverty,2021-04-01,319
116878,7082.28,Low poverty,2021-04-02,320
283718,7833.57,Medium poverty,2021-04-02,320
175608,8407.24,High poverty,2021-04-02,320
104911,9204.95,Very high poverty,2021-04-02,320
117324,7110.76,Low poverty,2021-04-03,321
284784,7864.06,Medium poverty,2021-04-03,321
176229,8437.13,High poverty,2021-04-03,321
105254,9235.03,Very high poverty,2021-04-03,321
117844,7144.37,Low poverty,2021-04-04,322
286026,7899.31,Medium poverty,2021-04-04,322
176972,8472.84,High poverty,2021-04-04,322
105696,9273.72,Very high poverty,2021-04-04,322
118274,7172.43,Low poverty,2021-04-05,323
287102,7930.19,Medium poverty,2021-04-05,323
177625,8504.99,High poverty,2021-04-05,323
106012,9301.36,Very high poverty,2021-04-05,323
118732,7201.84,Low poverty,2021-04-06,324
288195,7961.6,Medium poverty,2021-04-06,324
178411,8542.92,High poverty,2021-04-06,324
106359,9331.3,Very high poverty,2021-04-06,324
119114,7226.37,Low poverty,2021-04-07,325
289137,7988.94,Medium poverty,2021-04-07,325
179037,8573.42,High poverty,2021-04-07,325
106603,9352.98,Very high poverty,2021-04-07,325
119724,7266.3,Low poverty,2021-04-08,326
290385,8024.94,Medium poverty,2021-04-08,326
179918,8616.47,High poverty,2021-04-08,326
106968,9384.67,Very high poverty,2021-04-08,326
120213,7298.77,Low poverty,2021-04-09,327
291618,8061.19,Medium poverty,2021-04-09,327
180662,8653.05,High poverty,2021-04-09,327
107422,9423.84,Very high poverty,2021-04-09,327
120683,7331.15,Low poverty,2021-04-10,328
292753,8094.12,Medium poverty,2021-04-10,328
181393,8688.57,High poverty,2021-04-10,328
107803,9456.74,Very high poverty,2021-04-10,328
121060,7356.59,Low poverty,2021-04-11,329
293635,8119.6,Medium poverty,2021-04-11,329
182010,8718.92,High poverty,2021-04-11,329
108110,9483.06,Very high poverty,2021-04-11,329
121460,7382.84,Low poverty,2021-04-12,330
294605,8148.38,Medium poverty,2021-04-12,330
182659,8750.09,High poverty,2021-04-12,330
108424,9510.22,Very high poverty,2021-04-12,330
121725,7400.39,Low poverty,2021-04-13,331
295344,8169.98,Medium poverty,2021-04-13,331
183122,8772.81,High poverty,2021-04-13,331
108650,9530,Very high poverty,2021-04-13,331
121991,7418.26,Low poverty,2021-04-14,332
295917,8186.49,Medium poverty,2021-04-14,332
183529,8792.57,High poverty,2021-04-14,332
108863,9548.71,Very high poverty,2021-04-14,332
122333,7440.41,Low poverty,2021-04-15,333
296830,8213.05,Medium poverty,2021-04-15,333
184106,8821.45,High poverty,2021-04-15,333
109137,9572.34,Very high poverty,2021-04-15,333
122731,7466.49,Low poverty,2021-04-16,334
297869,8243.06,Medium poverty,2021-04-16,334
184878,8859.42,High poverty,2021-04-16,334
109496,9603.42,Very high poverty,2021-04-16,334
122997,7484.33,Low poverty,2021-04-17,335
298537,8262.51,Medium poverty,2021-04-17,335
185422,8886.4,High poverty,2021-04-17,335
109726,9622.96,Very high poverty,2021-04-17,335
123343,7507.35,Low poverty,2021-04-18,336
299380,8287.02,Medium poverty,2021-04-18,336
186072,8918.48,High poverty,2021-04-18,336
110032,9649.43,Very high poverty,2021-04-18,336
123662,7527.9,Low poverty,2021-04-19,337
300213,8311.69,Medium poverty,2021-04-19,337
186702,8949.7,High poverty,2021-04-19,337
110326,9675.68,Very high poverty,2021-04-19,337
124010,7551.23,Low poverty,2021-04-20,338
300993,8335.05,Medium poverty,2021-04-20,338
187220,8975.29,High poverty,2021-04-20,338
110631,9701.79,Very high poverty,2021-04-20,338
124278,7569.15,Low poverty,2021-04-21,339
301610,8353.01,Medium poverty,2021-04-21,339
187620,8995.22,High poverty,2021-04-21,339
110821,9718.47,Very high poverty,2021-04-21,339
124593,7590.87,Low poverty,2021-04-22,340
302364,8375.17,Medium poverty,2021-04-22,340
188193,9023.27,High poverty,2021-04-22,340
111090,9741.47,Very high poverty,2021-04-22,340
124864,7609.14,Low poverty,2021-04-23,341
303018,8394.34,Medium poverty,2021-04-23,341
188636,9044.88,High poverty,2021-04-23,341
111324,9761.77,Very high poverty,2021-04-23,341
125109,7625.87,Low poverty,2021-04-24,342
303645,8412.31,Medium poverty,2021-04-24,342
188997,9062.74,High poverty,2021-04-24,342
111518,9778.43,Very high poverty,2021-04-24,342
125344,7641.93,Low poverty,2021-04-25,343
304144,8426.95,Medium poverty,2021-04-25,343
189393,9082.64,High poverty,2021-04-25,343
111708,9794.9,Very high poverty,2021-04-25,343
125553,7656.26,Low poverty,2021-04-26,344
304638,8441.57,Medium poverty,2021-04-26,344
189708,9097.97,High poverty,2021-04-26,344
111875,9809.42,Very high poverty,2021-04-26,344
125743,7668.77,Low poverty,2021-04-27,345
305142,8456.63,Medium poverty,2021-04-27,345
190090,9116.75,High poverty,2021-04-27,345
112058,9825.01,Very high poverty,2021-04-27,345
125884,7678.18,Low poverty,2021-04-28,346
305522,8467.99,Medium poverty,2021-04-28,346
190338,9129.11,High poverty,2021-04-28,346
112167,9834.57,Very high poverty,2021-04-28,346
126052,7688.86,Low poverty,2021-04-29,347
306030,8483.09,Medium poverty,2021-04-29,347
190664,9145.38,High poverty,2021-04-29,347
112320,9847.92,Very high poverty,2021-04-29,347
126251,7702.33,Low poverty,2021-04-30,348
306591,8499.75,Medium poverty,2021-04-30,348
191030,9163.46,High poverty,2021-04-30,348
112524,9865.53,Very high poverty,2021-04-30,348
126468,7716.64,Low poverty,2021-05-01,349
307135,8515.93,Medium poverty,2021-05-01,349
191429,9183.06,High poverty,2021-05-01,349
112710,9881.81,Very high poverty,2021-05-01,349
126625,7727.25,Low poverty,2021-05-02,350
307517,8527.37,Medium poverty,2021-05-02,350
191723,9197.62,High poverty,2021-05-02,350
112847,9893.78,Very high poverty,2021-05-02,350
126752,7736.41,Low poverty,2021-05-03,351
307879,8538.16,Medium poverty,2021-05-03,351
191938,9208.36,High poverty,2021-05-03,351
112972,9904.95,Very high poverty,2021-05-03,351
126859,7743.74,Low poverty,2021-05-04,352
308138,8545.77,Medium poverty,2021-05-04,352
192142,9218.35,High poverty,2021-05-04,352
113073,9913.48,Very high poverty,2021-05-04,352
126990,7751.96,Low poverty,2021-05-05,353
308451,8554.99,Medium poverty,2021-05-05,353
192365,9229.38,High poverty,2021-05-05,353
113210,9925.16,Very high poverty,2021-05-05,353
127127,7761.06,Low poverty,2021-05-06,354
308805,8565.28,Medium poverty,2021-05-06,354
192596,9240.87,High poverty,2021-05-06,354
113306,9933.62,Very high poverty,2021-05-06,354
127234,7768.25,Low poverty,2021-05-07,355
309100,8574.04,Medium poverty,2021-05-07,355
192782,9250.17,High poverty,2021-05-07,355
113411,9942.64,Very high poverty,2021-05-07,355
127404,7779.55,Low poverty,2021-05-08,356
309447,8584.11,Medium poverty,2021-05-08,356
193028,9262.43,High poverty,2021-05-08,356
113528,9952.63,Very high poverty,2021-05-08,356
127533,7788.7,Low poverty,2021-05-09,357
309804,8594.63,Medium poverty,2021-05-09,357
193230,9272.53,High poverty,2021-05-09,357
113665,9964.55,Very high poverty,2021-05-09,357
127637,7795.54,Low poverty,2021-05-10,358
310076,8602.7,Medium poverty,2021-05-10,358
193390,9280.61,High poverty,2021-05-10,358
113754,9972.27,Very high poverty,2021-05-10,358
127718,7800.69,Low poverty,2021-05-11,359
310264,8608.35,Medium poverty,2021-05-11,359
193511,9286.64,High poverty,2021-05-11,359
113808,9977.05,Very high poverty,2021-05-11,359
127809,7806.52,Low poverty,2021-05-12,360
310492,8614.98,Medium poverty,2021-05-12,360
193666,9294.38,High poverty,2021-05-12,360
113896,9984.63,Very high poverty,2021-05-12,360
127935,7815.23,Low poverty,2021-05-13,361
310774,8623.24,Medium poverty,2021-05-13,361
193845,9303.37,High poverty,2021-05-13,361
113989,9992.53,Very high poverty,2021-05-13,361
128050,7823.01,Low poverty,2021-05-14,362
311066,8631.86,Medium poverty,2021-05-14,362
194023,9312.29,High poverty,2021-05-14,362
114065,9999.21,Very high poverty,2021-05-14,362
128089,7825.61,Low poverty,2021-05-15,363
311193,8635.55,Medium poverty,2021-05-15,363
194133,9317.81,High poverty,2021-05-15,363
114126,10004.49,Very high poverty,2021-05-15,363
128222,7834.67,Low poverty,2021-05-16,364
311529,8645.57,Medium poverty,2021-05-16,364
194331,9327.54,High poverty,2021-05-16,364
114259,10015.91,Very high poverty,2021-05-16,364
128290,7839.13,Low poverty,2021-05-17,365
311725,8651.27,Medium poverty,2021-05-17,365
194467,9334.22,High poverty,2021-05-17,365
114328,10021.68,Very high poverty,2021-05-17,365
128429,7848.53,Low poverty,2021-05-18,366
311995,8658.99,Medium poverty,2021-05-18,366
194686,9344.72,High poverty,2021-05-18,366
114385,10026.71,Very high poverty,2021-05-18,366
128477,7851.74,Low poverty,2021-05-19,367
312147,8663.55,Medium poverty,2021-05-19,367
194754,9348.1,High poverty,2021-05-19,367
114434,10030.88,Very high poverty,2021-05-19,367
128548,7856.36,Low poverty,2021-05-20,368
312365,8669.81,Medium poverty,2021-05-20,368
194873,9354,High poverty,2021-05-20,368
114516,10037.84,Very high poverty,2021-05-20,368
128622,7861.59,Low poverty,2021-05-21,369
312559,8675.4,Medium poverty,2021-05-21,369
194995,9359.97,High poverty,2021-05-21,369
114577,10043.18,Very high poverty,2021-05-21,369
128676,7865.07,Low poverty,2021-05-22,370
312737,8680.54,Medium poverty,2021-05-22,370
195113,9365.78,High poverty,2021-05-22,370
114629,10047.57,Very high poverty,2021-05-22,370
128744,7869.88,Low poverty,2021-05-23,371
312903,8685.57,Medium poverty,2021-05-23,371
195219,9371.11,High poverty,2021-05-23,371
114692,10053,Very high poverty,2021-05-23,371
128805,7874.02,Low poverty,2021-05-24,372
313017,8688.91,Medium poverty,2021-05-24,372
195308,9375.41,High poverty,2021-05-24,372
114744,10057.44,Very high poverty,2021-05-24,372
128854,7877.26,Low poverty,2021-05-25,373
313120,8691.83,Medium poverty,2021-05-25,373
195372,9378.73,High poverty,2021-05-25,373
114789,10061.34,Very high poverty,2021-05-25,373
128892,7879.46,Low poverty,2021-05-26,374
313213,8694.66,Medium poverty,2021-05-26,374
195435,9381.9,High poverty,2021-05-26,374
114813,10063.25,Very high poverty,2021-05-26,374
128964,7884.65,Low poverty,2021-05-27,375
313354,8698.53,Medium poverty,2021-05-27,375
195538,9386.92,High poverty,2021-05-27,375
114869,10068.09,Very high poverty,2021-05-27,375
129008,7887.38,Low poverty,2021-05-28,376
313494,8702.48,Medium poverty,2021-05-28,376
195611,9390.43,High poverty,2021-05-28,376
114911,10071.74,Very high poverty,2021-05-28,376
129049,7889.82,Low poverty,2021-05-29,377
313610,8705.78,Medium poverty,2021-05-29,377
195673,9393.36,High poverty,2021-05-29,377
114961,10076.09,Very high poverty,2021-05-29,377
129104,7893.21,Low poverty,2021-05-30,378
313729,8709.16,Medium poverty,2021-05-30,378
195737,9396.49,High poverty,2021-05-30,378
115013,10080.53,Very high poverty,2021-05-30,378
129141,7895.82,Low poverty,2021-05-31,379
313799,8711.24,Medium poverty,2021-05-31,379
195802,9399.54,High poverty,2021-05-31,379
115046,10083.48,Very high poverty,2021-05-31,379
129169,7897.69,Low poverty,2021-06-01,380
313862,8713.07,Medium poverty,2021-06-01,380
195841,9401.47,High poverty,2021-06-01,380
115065,10085.16,Very high poverty,2021-06-01,380
129207,7900.09,Low poverty,2021-06-02,381
313931,8715.11,Medium poverty,2021-06-02,381
195877,9403.26,High poverty,2021-06-02,381
115092,10087.48,Very high poverty,2021-06-02,381
129222,7901.03,Low poverty,2021-06-03,382
313999,8717.01,Medium poverty,2021-06-03,382
195912,9405.04,High poverty,2021-06-03,382
115106,10088.77,Very high poverty,2021-06-03,382
129269,7904.17,Low poverty,2021-06-04,383
314101,8719.93,Medium poverty,2021-06-04,383
195978,9408.18,High poverty,2021-06-04,383
115154,10093.03,Very high poverty,2021-06-04,383
129317,7907.45,Low poverty,2021-06-05,384
314226,8723.6,Medium poverty,2021-06-05,384
196046,9411.54,High poverty,2021-06-05,384
115199,10096.83,Very high poverty,2021-06-05,384
129347,7909.42,Low poverty,2021-06-06,385
314300,8725.74,Medium poverty,2021-06-06,385
196094,9413.86,High poverty,2021-06-06,385
115229,10099.34,Very high poverty,2021-06-06,385
129382,7911.67,Low poverty,2021-06-07,386
314385,8728.16,Medium poverty,2021-06-07,386
196143,9416.2,High poverty,2021-06-07,386
115262,10102.2,Very high poverty,2021-06-07,386
129420,7913.91,Low poverty,2021-06-08,387
314458,8730.28,Medium poverty,2021-06-08,387
196186,9418.3,High poverty,2021-06-08,387
115306,10106.18,Very high poverty,2021-06-08,387
129466,7917.05,Low poverty,2021-06-09,388
314529,8732.36,Medium poverty,2021-06-09,388
196218,9419.91,High poverty,2021-06-09,388
115332,10108.42,Very high poverty,2021-06-09,388
129491,7918.64,Low poverty,2021-06-10,389
314612,8734.68,Medium poverty,2021-06-10,389
196273,9422.71,High poverty,2021-06-10,389
115372,10111.92,Very high poverty,2021-06-10,389
129559,7923.49,Low poverty,2021-06-11,390
314751,8738.52,Medium poverty,2021-06-11,390
196345,9426.33,High poverty,2021-06-11,390
115424,10116.29,Very high poverty,2021-06-11,390
129581,7924.86,Low poverty,2021-06-12,391
314797,8739.75,Medium poverty,2021-06-12,391
196406,9429.28,High poverty,2021-06-12,391
115466,10119.89,Very high poverty,2021-06-12,391
129604,7926.34,Low poverty,2021-06-13,392
314859,8741.56,Medium poverty,2021-06-13,392
196453,9431.47,High poverty,2021-06-13,392
115491,10122.07,Very high poverty,2021-06-13,392
129626,7927.8,Low poverty,2021-06-14,393
314918,8743.18,Medium poverty,2021-06-14,393
196506,9434.02,High poverty,2021-06-14,393
115525,10124.88,Very high poverty,2021-06-14,393
129663,7930.17,Low poverty,2021-06-15,394
314979,8744.97,Medium poverty,2021-06-15,394
196557,9436.45,High poverty,2021-06-15,394
115562,10128.03,Very high poverty,2021-06-15,394
129695,7931.83,Low poverty,2021-06-16,395
315050,8746.97,Medium poverty,2021-06-16,395
196589,9438.01,High poverty,2021-06-16,395
115576,10129.28,Very high poverty,2021-06-16,395
129735,7934.64,Low poverty,2021-06-17,396
315135,8749.27,Medium poverty,2021-06-17,396
196646,9440.78,High poverty,2021-06-17,396
115608,10132.06,Very high poverty,2021-06-17,396
129789,7938.38,Low poverty,2021-06-18,397
315224,8751.9,Medium poverty,2021-06-18,397
196699,9443.28,High poverty,2021-06-18,397
115648,10135.23,Very high poverty,2021-06-18,397
129842,7941.87,Low poverty,2021-06-19,398
315294,8753.81,Medium poverty,2021-06-19,398
196773,9446.82,High poverty,2021-06-19,398
115677,10137.87,Very high poverty,2021-06-19,398
129874,7944.27,Low poverty,2021-06-20,399
315372,8756.08,Medium poverty,2021-06-20,399
196818,9448.95,High poverty,2021-06-20,399
115695,10139.35,Very high poverty,2021-06-20,399
129912,7946.75,Low poverty,2021-06-21,400
315432,8757.83,Medium poverty,2021-06-21,400
196861,9451.06,High poverty,2021-06-21,400
115718,10141.44,Very high poverty,2021-06-21,400
129942,7948.7,Low poverty,2021-06-22,401
315499,8759.61,Medium poverty,2021-06-22,401
196896,9452.82,High poverty,2021-06-22,401
115737,10143.09,Very high poverty,2021-06-22,401
129968,7950.38,Low poverty,2021-06-23,402
315571,8761.63,Medium poverty,2021-06-23,402
196935,9454.67,High poverty,2021-06-23,402
115767,10145.89,Very high poverty,2021-06-23,402
130012,7953.08,Low poverty,2021-06-24,403
315639,8763.61,Medium poverty,2021-06-24,403
196983,9457.02,High poverty,2021-06-24,403
115785,10147.43,Very high poverty,2021-06-24,403
130051,7955.6,Low poverty,2021-06-25,404
315718,8765.95,Medium poverty,2021-06-25,404
197029,9459.18,High poverty,2021-06-25,404
115801,10148.79,Very high poverty,2021-06-25,404
130102,7958.77,Low poverty,2021-06-26,405
315837,8769.27,Medium poverty,2021-06-26,405
197072,9461.17,High poverty,2021-06-26,405
115851,10153.07,Very high poverty,2021-06-26,405
130165,7963.01,Low poverty,2021-06-27,406
315920,8771.68,Medium poverty,2021-06-27,406
197122,9463.4,High poverty,2021-06-27,406
115875,10155.15,Very high poverty,2021-06-27,406
130201,7965.39,Low poverty,2021-06-28,407
315984,8773.47,Medium poverty,2021-06-28,407
197171,9465.65,High poverty,2021-06-28,407
115884,10155.97,Very high poverty,2021-06-28,407
130247,7968.47,Low poverty,2021-06-29,408
316050,8775.38,Medium poverty,2021-06-29,408
197205,9467.34,High poverty,2021-06-29,408
115900,10157.29,Very high poverty,2021-06-29,408
130278,7970.52,Low poverty,2021-06-30,409
316116,8777.29,Medium poverty,2021-06-30,409
197250,9469.62,High poverty,2021-06-30,409
115925,10159.52,Very high poverty,2021-06-30,409
130328,7973.76,Low poverty,2021-07-01,410
316217,8780.2,Medium poverty,2021-07-01,410
197297,9471.92,High poverty,2021-07-01,410
115952,10161.78,Very high poverty,2021-07-01,410
130397,7978.29,Low poverty,2021-07-02,411
316301,8782.79,Medium poverty,2021-07-02,411
197344,9474.2,High poverty,2021-07-02,411
115984,10164.55,Very high poverty,2021-07-02,411
130438,7980.98,Low poverty,2021-07-03,412
316383,8785.2,Medium poverty,2021-07-03,412
197402,9477,High poverty,2021-07-03,412
116009,10166.79,Very high poverty,2021-07-03,412
130485,7984.03,Low poverty,2021-07-04,413
316448,8787.13,Medium poverty,2021-07-04,413
197448,9479.23,High poverty,2021-07-04,413
116035,10168.9,Very high poverty,2021-07-04,413
130532,7987.13,Low poverty,2021-07-05,414
316524,8789.27,Medium poverty,2021-07-05,414
197488,9481.12,High poverty,2021-07-05,414
116055,10170.59,Very high poverty,2021-07-05,414
130532,7987.13,Low poverty,2021-07-06,415
316524,8789.27,Medium poverty,2021-07-06,415
197488,9481.12,High poverty,2021-07-06,415
116055,10170.59,Very high poverty,2021-07-06,415
130591,7991.03,Low poverty,2021-07-07,416
316618,8791.96,Medium poverty,2021-07-07,416
197556,9484.41,High poverty,2021-07-07,416
116095,10174.1,Very high poverty,2021-07-07,416
130643,7994.32,Low poverty,2021-07-08,417
316771,8796.38,Medium poverty,2021-07-08,417
197618,9487.31,High poverty,2021-07-08,417
116149,10178.87,Very high poverty,2021-07-08,417
130716,7999.19,Low poverty,2021-07-09,418
316911,8800.32,Medium poverty,2021-07-09,418
197715,9492.17,High poverty,2021-07-09,418
116203,10183.4,Very high poverty,2021-07-09,418
130794,8004.29,Low poverty,2021-07-10,419
317059,8804.54,Medium poverty,2021-07-10,419
197818,9497.07,High poverty,2021-07-10,419
116250,10187.47,Very high poverty,2021-07-10,419
130882,8010,Low poverty,2021-07-11,420
317254,8810.18,Medium poverty,2021-07-11,420
197939,9502.8,High poverty,2021-07-11,420
116299,10191.71,Very high poverty,2021-07-11,420
130947,8014.22,Low poverty,2021-07-12,421
317382,8813.89,Medium poverty,2021-07-12,421
198016,9506.25,High poverty,2021-07-12,421
116332,10194.4,Very high poverty,2021-07-12,421
130994,8017.08,Low poverty,2021-07-13,422
317495,8817.02,Medium poverty,2021-07-13,422
198080,9509.2,High poverty,2021-07-13,422
116364,10197.06,Very high poverty,2021-07-13,422
131067,8021.73,Low poverty,2021-07-14,423
317614,8820.37,Medium poverty,2021-07-14,423
198159,9513.23,High poverty,2021-07-14,423
116400,10200.17,Very high poverty,2021-07-14,423
131164,8028.27,Low poverty,2021-07-15,424
317819,8826.19,Medium poverty,2021-07-15,424
198271,9518.64,High poverty,2021-07-15,424
116461,10205.46,Very high poverty,2021-07-15,424
131204,8030.71,Low poverty,2021-07-16,425
317893,8828.26,Medium poverty,2021-07-16,425
198327,9521.35,High poverty,2021-07-16,425
116474,10206.58,Very high poverty,2021-07-16,425
131380,8042.65,Low poverty,2021-07-17,426
318237,8838.16,Medium poverty,2021-07-17,426
198533,9530.88,High poverty,2021-07-17,426
116547,10212.6,Very high poverty,2021-07-17,426
131490,8049.88,Low poverty,2021-07-18,427
318409,8843.07,Medium poverty,2021-07-18,427
198668,9537.43,High poverty,2021-07-18,427
116598,10217.09,Very high poverty,2021-07-18,427
131597,8056.8,Low poverty,2021-07-19,428
318589,8848.44,Medium poverty,2021-07-19,428
198778,9542.87,High poverty,2021-07-19,428
116654,10221.85,Very high poverty,2021-07-19,428
131695,8063.16,Low poverty,2021-07-20,429
318821,8854.91,Medium poverty,2021-07-20,429
198900,9548.87,High poverty,2021-07-20,429
116727,10227.95,Very high poverty,2021-07-20,429
131828,8071.73,Low poverty,2021-07-21,430
319054,8861.56,Medium poverty,2021-07-21,430
199035,9555.5,High poverty,2021-07-21,430
116783,10232.92,Very high poverty,2021-07-21,430
131976,8081.5,Low poverty,2021-07-22,431
319361,8870.58,Medium poverty,2021-07-22,431
199231,9564.95,High poverty,2021-07-22,431
116887,10241.85,Very high poverty,2021-07-22,431
132138,8091.5,Low poverty,2021-07-23,432
319645,8878.75,Medium poverty,2021-07-23,432
199423,9574.25,High poverty,2021-07-23,432
116968,10248.65,Very high poverty,2021-07-23,432
132285,8101.35,Low poverty,2021-07-24,433
319974,8888.24,Medium poverty,2021-07-24,433
199624,9583.79,High poverty,2021-07-24,433
117052,10255.62,Very high poverty,2021-07-24,433
132454,8112.26,Low poverty,2021-07-25,434
320305,8897.58,Medium poverty,2021-07-25,434
199830,9593.81,High poverty,2021-07-25,434
117143,10263.28,Very high poverty,2021-07-25,434
132593,8121.43,Low poverty,2021-07-26,435
320598,8906.05,Medium poverty,2021-07-26,435
200006,9602.12,High poverty,2021-07-26,435
117213,10269.15,Very high poverty,2021-07-26,435
132743,8131.52,Low poverty,2021-07-27,436
320841,8912.95,Medium poverty,2021-07-27,436
200130,9608.16,High poverty,2021-07-27,436
117287,10275.49,Very high poverty,2021-07-27,436
132894,8141.69,Low poverty,2021-07-28,437
321168,8922.39,Medium poverty,2021-07-28,437
200299,9616.27,High poverty,2021-07-28,437
117357,10281.56,Very high poverty,2021-07-28,437
133113,8156.27,Low poverty,2021-07-29,438
321564,8934,Medium poverty,2021-07-29,438
200578,9629.73,High poverty,2021-07-29,438
117448,10289.38,Very high poverty,2021-07-29,438
133336,8170.82,Low poverty,2021-07-30,439
321983,8946.02,Medium poverty,2021-07-30,439
200871,9643.45,High poverty,2021-07-30,439
117571,10299.76,Very high poverty,2021-07-30,439
133602,8187.78,Low poverty,2021-07-31,440
322508,8961.4,Medium poverty,2021-07-31,440
201120,9655.44,High poverty,2021-07-31,440
117704,10311.09,Very high poverty,2021-07-31,440
133858,8204.79,Low poverty,2021-08-01,441
322992,8975.35,Medium poverty,2021-08-01,441
201421,9669.71,High poverty,2021-08-01,441
117860,10324.09,Very high poverty,2021-08-01,441
134065,8218.24,Low poverty,2021-08-02,442
323375,8986.25,Medium poverty,2021-08-02,442
201691,9682.74,High poverty,2021-08-02,442
117966,10333.12,Very high poverty,2021-08-02,442
134287,8232.57,Low poverty,2021-08-03,443
323765,8997.51,Medium poverty,2021-08-03,443
201915,9693.48,High poverty,2021-08-03,443
118072,10342.03,Very high poverty,2021-08-03,443
134474,8244,Low poverty,2021-08-04,444
324147,9008.88,Medium poverty,2021-08-04,444
202192,9706.89,High poverty,2021-08-04,444
118142,10347.85,Very high poverty,2021-08-04,444
134755,8261.98,Low poverty,2021-08-05,445
324681,9023.98,Medium poverty,2021-08-05,445
202548,9723.97,High poverty,2021-08-05,445
118295,10361.02,Very high poverty,2021-08-05,445
135072,8282.28,Low poverty,2021-08-06,446
325256,9040.31,Medium poverty,2021-08-06,446
202927,9742.18,High poverty,2021-08-06,446
118446,10374.07,Very high poverty,2021-08-06,446
135434,8305.63,Low poverty,2021-08-07,447
325862,9057.39,Medium poverty,2021-08-07,447
203292,9759.6,High poverty,2021-08-07,447
118625,10389.42,Very high poverty,2021-08-07,447
135717,8323.36,Low poverty,2021-08-08,448
326392,9072.49,Medium poverty,2021-08-08,448
203640,9776.1,High poverty,2021-08-08,448
118801,10404.46,Very high poverty,2021-08-08,448
136599,8381.22,Low poverty,2021-08-11,451
328210,9125.07,Medium poverty,2021-08-11,451
204708,9826.81,High poverty,2021-08-11,451
119287,10446.33,Very high poverty,2021-08-11,451
137050,8409.75,Low poverty,2021-08-12,452
328943,9146.07,Medium poverty,2021-08-12,452
205185,9849.97,High poverty,2021-08-12,452
119525,10466.53,Very high poverty,2021-08-12,452
137395,8432.57,Low poverty,2021-08-13,453
329556,9163.9,Medium poverty,2021-08-13,453
205559,9868,High poverty,2021-08-13,453
119732,10484.37,Very high poverty,2021-08-13,453
137774,8456.66,Low poverty,2021-08-14,454
330409,9188.29,Medium poverty,2021-08-14,454
206033,9890.85,High poverty,2021-08-14,454
119958,10503.72,Very high poverty,2021-08-14,454
138176,8482.23,Low poverty,2021-08-15,455
331176,9210.07,Medium poverty,2021-08-15,455
206543,9915.29,High poverty,2021-08-15,455
120177,10522.65,Very high poverty,2021-08-15,455
138404,8496.94,Low poverty,2021-08-16,456
331686,9224.63,Medium poverty,2021-08-16,456
206893,9932.21,High poverty,2021-08-16,456
120354,10537.77,Very high poverty,2021-08-16,456
138659,8512.99,Low poverty,2021-08-17,457
332185,9238.67,Medium poverty,2021-08-17,457
207181,9946.11,High poverty,2021-08-17,457
120494,10549.63,Very high poverty,2021-08-17,457
138900,8528.1,Low poverty,2021-08-18,458
332756,9255.21,Medium poverty,2021-08-18,458
207527,9963.07,High poverty,2021-08-18,458
120655,10563.47,Very high poverty,2021-08-18,458
139243,8550.68,Low poverty,2021-08-19,459
333443,9275.4,Medium poverty,2021-08-19,459
208005,9986.58,High poverty,2021-08-19,459
120874,10582.09,Very high poverty,2021-08-19,459
139391,8559.9,Low poverty,2021-08-20,460
